scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
600703,三安光电,A股,上交所主板,2019-05-30T00:00:00,2019-03-31T00:00:00,0.15,-,1729007811.51,-11.101,-12.28,621145508.86,-35.8513,162.5882,2.88,5.36082808,0.197444,36.9378,电子元件,-,-,058001001,069001001001,2019-04-26T00:00:00
300183,东软载波,A股,深交所创业板,2019-05-30T00:00:00,2019-03-31T00:00:00,0.0618,-,148530071.73,-10.5184,-61.7949,28302091.39,12.176,-64.258,1.0,6.07570176,0.119376,51.3428,电子信息,-,-,058001001,069001002002,2019-04-27T00:00:00
300156,神雾环保,A股,深交所创业板,2019-05-30T00:00:00,2019-03-31T00:00:00,-0.05,-,13114608.91,-80.2273,128.1667,-47640653.67,19.3455,96.1785,-3.77,1.22610699,-0.00651,67.2862,环保工程,-,-,058001001,069001002002,2019-04-30T00:00:00
300780,德恩精工,A股,深交所创业板,2019-05-30T00:00:00,2019-03-31T00:00:00,0.12,0.12,124664410.09,14.0451,-17.5277,13088422.59,17.9804,-30.3357,2.44,4.93038953,0.033932,31.5124,机械行业,-,-,058001001,069001002002,2019-05-30T00:00:00
603035,常熟汽饰,A股,上交所主板,2019-05-29T00:00:00,2019-03-31T00:00:00,0.09,-,293306888.52,-13.5487,-30.8563,24916083.74,-71.8574,-11.1996,0.99,9.05017137,0.306198,23.3942,汽车行业,-,-,058001001,069001001001,2019-04-27T00:00:00
300330,华虹计通,A股,深交所创业板,2019-05-29T00:00:00,2019-03-31T00:00:00,0.0005,-,47206407.29,49.5474,-52.4843,80598.09,144.2927,103.6762,0.02,2.19462796,-0.220736,22.485,电子信息,-,-,058001001,069001002002,2019-04-26T00:00:00
300611,美力科技,A股,深交所创业板,2019-05-28T00:00:00,2019-03-31T00:00:00,0.05,-,148633886.86,35.3174,-4.609,9347169.95,9.0095,240.8981,1.37,3.7426464,-0.024546,27.61,交运设备,-,-,058001001,069001002002,2019-04-23T00:00:00
300782,卓胜微,A股,深交所创业板,2019-05-27T00:00:00,2019-03-31T00:00:00,0.557,0.5292,181270721.29,41.9712,50.9165,41772809.92,72.9861,66.785,8.43,6.88080155,0.655728,52.7799,电子元件,-,-,058001001,069001002002,2019-05-27T00:00:00
300247,融捷健康,A股,深交所创业板,2019-05-24T00:00:00,2019-03-31T00:00:00,-0.0253,-,183438190.21,-29.912,-46.0486,-20362903.27,-181.0884,97.5397,-1.33,1.94939313,0.023706,19.5073,机械行业,-,-,058001001,069001002002,2019-04-30T00:00:00
300669,沪宁股份,A股,深交所创业板,2019-05-24T00:00:00,2019-03-31T00:00:00,0.0777,-,56789481.46,25.8956,-24.2116,6541976.23,24.8212,-1.0123,1.4,5.55153198,0.083768,33.3331,机械行业,-,-,058001001,069001002002,2019-04-29T00:00:00
300538,同益股份,A股,深交所创业板,2019-05-23T00:00:00,2019-03-31T00:00:00,0.1,-,283970829.98,-0.1569,-16.2504,8556702.76,9.5216,92.3276,2.0,5.12672251,-0.179533,11.8362,化工行业,-,-,058001001,069001002002,2019-04-27T00:00:00
300317,珈伟新能,A股,深交所创业板,2019-05-23T00:00:00,2019-03-31T00:00:00,-0.035,-,260811458.19,-44.9521,28.4376,-29371972.58,-213.7553,98.532,-0.99,3.52171124,-0.027658,33.08,电子元件,-,-,058001001,069001002002,2019-04-29T00:00:00
300287,飞利信,A股,深交所创业板,2019-05-23T00:00:00,2019-03-31T00:00:00,0.01,-,345152429.04,-35.8585,163.9939,15623269.6,-84.0645,100.7093,0.41,2.63518404,0.153567,31.3615,软件服务,-,-,058001001,069001002002,2019-04-25T00:00:00
600145,*ST新亿,A股,上交所风险警示板,2019-05-22T00:00:00,2019-03-31T00:00:00,-0.0049,-,4430788.34,-66.8982,286.6514,-73222.5,-100.7429,99.7722,-0.0006,0.42694388,0.000876,56.6412,玻璃陶瓷,-,-,058001001,069001001003,2019-05-22T00:00:00
300414,中光防雷,A股,深交所创业板,2019-05-22T00:00:00,2019-03-31T00:00:00,0.0499,-,87194622.12,-0.6855,-28.5864,8521325.39,-22.1932,-59.1259,1.0,4.99310507,0.036127,31.2925,电子元件,-,-,058001001,069001002002,2019-04-27T00:00:00
300530,达志科技,A股,深交所创业板,2019-05-22T00:00:00,2019-03-31T00:00:00,0.12,-,41754185.5,25.7254,-40.9768,8739560.08,-11.7412,-23.6815,1.68,7.33146629,-0.187187,32.1818,化工行业,-,-,058001001,069001002002,2019-04-25T00:00:00
300421,力星股份,A股,深交所创业板,2019-05-22T00:00:00,2019-03-31T00:00:00,0.1352,-,171076073.49,4.9945,4.3816,18033490.59,0.0068,-4.1022,1.58,8.61253186,-0.121031,23.0265,金属制品,-,-,058001001,069001002002,2019-04-26T00:00:00
002714,牧原股份,A股,深交所中小板,2019-05-22T00:00:00,2019-03-31T00:00:00,-0.26,-,3048109324.17,10.618,-27.542,-540937526.98,-497.6385,-418.1648,-4.5,4.45448169,-0.062579,-10.2247,农牧饲渔,-,-,058001001,069001002003,2019-04-13T00:00:00
002955,鸿合科技,A股,深交所中小板,2019-05-22T00:00:00,2019-03-31T00:00:00,0.17,0.0567,612985761.75,6.4804,-39.3428,17895096.35,-10.1644,-61.0658,1.95,8.99704603,-3.219177,26.0575,文教休闲,-,-,058001001,069001002003,2019-05-22T00:00:00
603327,福蓉科技,A股,上交所主板,2019-05-22T00:00:00,2019-03-31T00:00:00,0.1932,0.1929,288272422.29,4.0349,23.3999,67615173.65,50.3146,90.3172,9.41,1.98397574,0.142325,38.5092,电子元件,-,-,058001001,069001001001,2019-05-22T00:00:00
300315,掌趣科技,A股,深交所创业板,2019-05-21T00:00:00,2019-03-31T00:00:00,0.07,-,355788447.93,-26.3052,-8.3823,186748323.06,41.9362,105.0937,3.44,1.99243297,0.001822,63.2463,电子信息,-,-,058001001,069001002002,2019-04-27T00:00:00
002409,雅克科技,A股,深交所中小板,2019-05-21T00:00:00,2019-03-31T00:00:00,0.0892,-,415656064.89,34.8895,-7.9808,41300738.06,140.8116,143.3165,0.99,9.05343037,-0.064713,32.8766,化工行业,-,-,058001001,069001002003,2019-04-24T00:00:00
603982,泉峰汽车,A股,上交所主板,2019-05-21T00:00:00,2019-03-31T00:00:00,0.1271,0.1093,275745816.13,2.5736,-19.3988,19064788.56,22.0314,-47.0172,2.04,6.30356265,-0.1976,24.8961,汽车行业,-,-,058001001,069001001001,2019-05-21T00:00:00
300779,惠城环保,A股,深交所创业板,2019-05-21T00:00:00,2019-03-31T00:00:00,0.23,0.22,91301598.63,5.324,-17.7629,17002519.6,6.1851,-27.9096,5.05,4.59837231,0.279683,39.1532,环保工程,-,-,058001001,069001002002,2019-05-21T00:00:00
300279,和晶科技,A股,深交所创业板,2019-05-20T00:00:00,2019-03-31T00:00:00,0.0255,-,360535802.64,4.5374,0.6197,11384235.85,-58.1227,101.6941,1.22,2.06150077,-0.057237,18.2413,电子信息,-,-,058001001,069001002002,2019-04-24T00:00:00
300214,日科化学,A股,深交所创业板,2019-05-20T00:00:00,2019-03-31T00:00:00,0.06,-,506686887.12,164.9632,-6.5768,26343648.73,-24.6787,55.4407,1.61,3.87026924,-0.105684,13.9109,塑胶制品,-,-,058001001,069001002002,2019-04-27T00:00:00
688300,联瑞新材,A股,上交所科创板,2019-05-20T00:00:00,2019-03-31T00:00:00,0.22,0.21,64473539.45,1.185,-9.8776,14241917.53,16.4167,-10.1087,4.36,4.93659706,0.13486,45.6071,材料行业,-,-,058001001,069001001006,2019-05-20T00:00:00
300775,三角防务,A股,深交所创业板,2019-05-20T00:00:00,2019-03-31T00:00:00,0.12,0.12,164702953.42,70.7292,7.7837,54783524.46,37.2002,18.5828,3.92,3.18392039,0.004276,44.4185,航天航空,-,-,058001001,069001002002,2019-05-20T00:00:00
002466,天齐锂业,A股,深交所中小板,2019-05-18T00:00:00,2019-03-31T00:00:00,0.1,-,1337035022.86,-19.8907,-9.9986,111294216.99,-83.1428,-78.2216,1.1,8.88300865,0.398203,61.0658,化工行业,-,-,058001001,069001002003,2019-04-30T00:00:00
600816,安信信托,A股,上交所主板,2019-05-17T00:00:00,2019-03-31T00:00:00,0.0571,-,528560912.27,-66.748,149.1512,312107126.23,-70.4437,116.8081,2.45,2.34270096,-0.081021,-,券商信托,-,-,058001001,069001001001,2019-04-30T00:00:00
000752,*ST西发,A股,深交所风险警示板,2019-05-16T00:00:00,2019-03-31T00:00:00,-0.0829,-,71241900.55,-21.855,14.9892,-21862181.25,-752.1762,94.6862,-6.02,1.33554186,0.16936,21.6016,酿酒行业,-,-,058001001,069001002005,2019-04-30T00:00:00
300516,久之洋,A股,深交所创业板,2019-05-16T00:00:00,2019-03-31T00:00:00,0.0841,-,105889249.91,22.7543,-36.0483,10091878.33,5.7889,-55.8309,0.96,8.61727222,-0.580764,29.8552,电子元件,-,-,058001001,069001002002,2019-04-26T00:00:00
300776,帝尔激光,A股,深交所创业板,2019-05-16T00:00:00,2019-03-31T00:00:00,1.51,1.51,165431076.18,101.3379,48.4883,74860541.8,74.5051,45.4073,20.96,7.95669812,-0.086301,54.8513,专用设备,-,-,058001001,069001002002,2019-05-16T00:00:00
002673,西部证券,A股,深交所中小板,2019-05-15T00:00:00,2019-03-31T00:00:00,0.17,-,1332414060.86,136.5265,118.1482,582128143.71,258.3498,505.5106,3.28,5.11464702,1.321,-,券商信托,-,-,058001001,069001002003,2019-04-26T00:00:00
600989,宝丰能源,A股,上交所主板,2019-05-15T00:00:00,2019-03-31T00:00:00,0.15,0.1412,3194153755.1,2.3163,-15.1017,1020422056.67,24.9252,-21.9776,7.19,2.22954442,0.133298,45.2606,化工行业,-,-,058001001,069001001001,2019-04-30T00:00:00
300777,中简科技,A股,深交所创业板,2019-05-15T00:00:00,2019-03-31T00:00:00,0.07,0.06,55348646.53,82.1567,-40.0985,24374672.41,149.3719,-67.5524,3.78,1.82485405,-0.056534,82.1988,材料行业,-,-,058001001,069001002002,2019-04-22T00:00:00
601916,浙商银行,A股,上交所主板,2019-05-14T00:00:00,2019-03-31T00:00:00,-,-,11617652000.0,39.0999,1.6411,4436029000.0,27.1187,171.7689,-,4.773216,0.434986,-,银行,-,-,058001001,069001001001,2019-04-25T00:00:00
603267,鸿远电子,A股,上交所主板,2019-05-14T00:00:00,2019-03-31T00:00:00,0.68,0.63,235111856.71,13.2457,9.703,84696030.96,64.4846,257.9087,7.32,9.6975516,-0.620862,62.75,电子元件,-,-,058001001,069001001001,2019-05-14T00:00:00
300740,御家汇,A股,深交所创业板,2019-05-14T00:00:00,2019-03-31T00:00:00,0.0017,-,385757058.82,1.036,-39.6539,454389.97,-98.4512,-97.7889,0.03,5.1430314,-0.349817,50.7005,化工行业,-,-,058001001,069001002002,2019-04-26T00:00:00
300742,越博动力,A股,深交所创业板,2019-05-14T00:00:00,2019-03-31T00:00:00,-0.2,-,5751995.56,-86.9693,-89.3876,-16033138.54,-60.9113,-152.7363,-1.43,14.20503344,-2.354721,-19.9604,汽车行业,-,-,058001001,069001002002,2019-04-30T00:00:00
601700,风范股份,A股,上交所主板,2019-05-13T00:00:00,2019-03-31T00:00:00,0.03,-,536734705.09,-7.8482,182.556,36945498.66,12.3642,521.373,1.29,2.54131429,-0.254286,14.5512,输配电气,-,-,058001001,069001001001,2019-04-26T00:00:00
300758,七彩化学,A股,深交所创业板,2019-05-13T00:00:00,2019-03-31T00:00:00,0.17,-,146822570.14,13.4858,-1.561,15321163.67,-25.1485,-21.2105,2.18,10.06792256,-0.039186,28.0499,化工行业,-,-,058001001,069001002002,2019-04-26T00:00:00
000639,西王食品,A股,深交所主板,2019-05-11T00:00:00,2019-03-31T00:00:00,0.12,-,1382926225.89,1.5213,-13.2797,91743304.15,9.4663,-33.8585,2.08,5.76323094,0.020267,35.1868,食品饮料,-,-,058001001,069001002001,2019-04-27T00:00:00
002426,胜利精密,A股,深交所中小板,2019-05-11T00:00:00,2019-03-31T00:00:00,-0.0496,-,3288541404.11,-28.3676,-28.0973,-170685464.06,-211.2267,83.4248,-2.17,2.26107001,0.073362,8.6305,金属制品,-,-,058001001,069001002003,2019-04-26T00:00:00
600594,益佰制药,A股,上交所主板,2019-05-10T00:00:00,2019-03-31T00:00:00,0.075,-,824625331.83,-14.4443,-15.1067,59230798.23,-41.542,106.4255,1.676,4.50517945,0.20807,76.5932,医药制造,-,-,058001001,069001001001,2019-04-30T00:00:00
000848,承德露露,A股,深交所主板,2019-05-10T00:00:00,2019-03-31T00:00:00,0.23,-,930892960.54,3.9414,107.7085,222109281.77,1.5982,253.4241,10.92,2.19122608,-0.108813,53.3846,食品饮料,-,-,058001001,069001002001,2019-04-20T00:00:00
300405,科隆股份,A股,深交所创业板,2019-05-10T00:00:00,2019-03-31T00:00:00,0.0527,-,196742409.28,-3.4249,-37.2973,8017565.35,266.3065,107.2255,0.95,5.57258908,-0.505213,17.3329,化工行业,-,-,058001001,069001002002,2019-04-25T00:00:00
002699,美盛文化,A股,深交所中小板,2019-05-10T00:00:00,2019-03-31T00:00:00,0.0126,-,128618342.79,-13.2358,-18.101,11432201.61,-76.6777,103.3362,0.38,3.62558963,-0.035292,29.0678,文教休闲,-,-,058001001,069001002003,2019-04-30T00:00:00
000065,北方国际,A股,深交所主板,2019-05-09T00:00:00,2019-03-31T00:00:00,0.05,-,1562769310.11,-26.2658,-54.8331,38005355.45,-45.7907,-74.2852,1.02,5.46301208,-0.297332,16.4151,工程建设,-,-,058001001,069001002001,2019-04-30T00:00:00
600613,神奇制药,A股,上交所主板,2019-05-09T00:00:00,2019-03-31T00:00:00,0.04,-,426384693.33,23.5177,-23.7072,23732711.47,-21.3448,-42.6358,0.93,4.80330414,0.098569,56.5325,医药制造,-,-,058001001,069001001001,2019-04-30T00:00:00
900904,神奇B股,B股,上交所主板,2019-05-09T00:00:00,2019-03-31T00:00:00,0.04,-,426384693.33,23.5177,-23.7072,23732711.47,-21.3448,-42.6358,0.93,4.80330414,0.098569,56.5325,医药制造,-,-,058001002,069001001001,2019-04-30T00:00:00
000792,*ST盐湖,A股,深交所风险警示板,2019-05-09T00:00:00,2019-03-31T00:00:00,-0.095,-,4152579167.5,53.7467,-21.0618,-264768707.48,3.1956,88.1443,-1.6,5.37375529,0.386175,32.5049,化工行业,-,-,058001001,069001002005,2019-04-27T00:00:00
000627,天茂集团,A股,深交所主板,2019-05-09T00:00:00,2019-03-31T00:00:00,0.07,-,22674839056.08,43.5682,235.8742,329344964.22,-2.6661,4.7218,1.68,4.10252396,3.323502,-,保险,-,-,058001001,069001002001,2019-05-09T00:00:00
000713,丰乐种业,A股,深交所主板,2019-05-09T00:00:00,2019-03-31T00:00:00,0.1111,-,569690045.61,25.6823,-30.2862,36582733.89,136.508,-50.7437,2.3,4.89687947,-0.074073,17.3266,农牧饲渔,-,-,058001001,069001002001,2019-04-18T00:00:00
601658,邮储银行,A股,上交所主板,2019-05-09T00:00:00,2019-03-31T00:00:00,0.23,-,68474000000.0,8.2781,5.9461,18520000000.0,12.2084,230.6552,-,6.08103072,4.275166,-,银行,-,-,058001001,069001001001,2019-05-09T00:00:00
300778,新城市,A股,深交所创业板,2019-05-09T00:00:00,2019-03-31T00:00:00,0.48,0.46,127985876.96,20.5953,23.4602,28703192.34,31.4883,-4.131,8.36,5.96343174,-1.223278,43.955,工程建设,-,-,058001001,069001002002,2019-05-09T00:00:00
002324,普利特,A股,深交所中小板,2019-05-08T00:00:00,2019-03-31T00:00:00,0.06,-,884225178.41,6.5507,-9.4295,24704167.6,-47.0092,204.8319,1.06,5.76506604,0.395005,17.1168,塑胶制品,-,-,058001001,069001002003,2019-04-27T00:00:00
002535,林州重机,A股,深交所中小板,2019-05-08T00:00:00,2019-03-31T00:00:00,-0.0097,-,181354644.41,-58.0617,-54.9887,-7750051.37,-130.452,96.4661,-0.28,3.44701021,-0.05359,24.004,机械行业,-,-,058001001,069001002003,2019-04-30T00:00:00
002953,日丰股份,A股,深交所中小板,2019-05-08T00:00:00,2019-03-31T00:00:00,0.15,-,320635550.83,-8.5772,-12.8849,19467880.6,5.365,-21.208,3.96,3.88368998,0.076251,19.4586,家电行业,-,-,058001001,069001002003,2019-05-08T00:00:00
600281,太化股份,A股,上交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,-0.0167,-,93962744.37,-31.7818,-45.0879,-8616168.61,28.0933,89.2887,-1.99,0.83232523,-0.062955,4.3328,化工行业,-,-,058001001,069001001001,2019-04-27T00:00:00
600239,云南城投,A股,上交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,-0.24,-,869896759.51,-62.6891,-65.8881,-375330008.6,-652.4595,-242.2332,-7.0,2.97224731,-0.474689,40.7144,房地产,-,-,058001001,069001001001,2019-04-30T00:00:00
000851,高鸿股份,A股,深交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,-0.0229,-,2040821462.88,-13.7641,72.5594,-20220876.07,-2801.0457,-1043.518,-0.61,3.64328536,-0.621939,5.3127,通讯行业,-,-,058001001,069001002001,2019-04-30T00:00:00
600227,圣济堂,A股,上交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,-0.0189,-,423395865.84,-18.3168,-40.7274,-32024364.62,-172.5133,-438.9032,-0.68,2.85230843,0.019307,13.9002,化工行业,-,-,058001001,069001001001,2019-04-30T00:00:00
000800,一汽轿车,A股,深交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.0237,-,4688771296.95,-34.3871,-27.7775,38537650.45,-26.2042,-43.5276,0.48,4.98692764,0.05476,15.6435,汽车行业,-,-,058001001,069001002001,2019-04-30T00:00:00
002059,云南旅游,A股,深交所中小板,2019-05-07T00:00:00,2019-03-31T00:00:00,-0.0285,-,326533363.29,15.0601,-71.8201,-20855836.81,-0.1123,-104.3018,-1.06,2.68631395,0.560042,9.0383,旅游酒店,-,-,058001001,069001002003,2019-04-24T00:00:00
000662,天夏智慧,A股,深交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.0537,-,197737296.68,-19.1302,-70.186,58720313.19,-33.0586,284.991,1.03,5.23108058,-0.011571,54.6782,软件服务,-,-,058001001,069001002001,2019-04-30T00:00:00
000657,中钨高新,A股,深交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.0402,-,1873351381.35,5.183,-16.5514,35339723.51,-39.3664,8.989,1.1,3.65740505,-0.07544,17.8585,有色金属,-,-,058001001,069001002001,2019-04-29T00:00:00
603639,海利尔,A股,上交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.41,-,601662147.59,12.9058,11.4608,68421552.07,-24.3186,36.1491,3.44,11.98446868,-0.365068,33.3551,化工行业,-,-,058001001,069001001001,2019-04-26T00:00:00
603806,福斯特,A股,上交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.41,-,1614589622.06,52.39,15.4068,215985514.44,112.5631,-46.5869,3.81,11.04212129,-0.353365,18.5174,塑胶制品,-,-,058001001,069001001001,2019-04-30T00:00:00
002733,雄韬股份,A股,深交所中小板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.07,-,588786740.59,-20.6704,-16.2978,23842299.97,257.4097,6.5747,-0.62,6.85855718,0.62111,11.6267,电子元件,-,-,058001001,069001002003,2019-04-24T00:00:00
002190,*ST集成,A股,深交所风险警示板,2019-05-07T00:00:00,2019-03-31T00:00:00,-0.0808,-,480858376.81,37.1796,-44.8835,-28969900.13,-17.4645,72.4196,-1.62,4.92958691,-0.086325,9.9296,汽车行业,-,-,058001001,069001002005,2019-04-25T00:00:00
002517,恺英网络,A股,深交所中小板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.04,-,670780906.61,6.7324,22.1869,88392215.74,-64.1523,127.7965,1.82,2.27949708,-0.001775,58.1059,电子信息,-,-,058001001,069001002003,2019-04-29T00:00:00
603697,有友食品,A股,上交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.2,0.2,238694772.4,-13.5937,0.5928,45426801.13,0.5255,29.9672,5.03,4.11366494,0.291382,36.6389,食品饮料,-,-,058001001,069001001001,2019-05-07T00:00:00
603127,昭衍新药,A股,上交所主板,2019-05-07T00:00:00,2019-03-31T00:00:00,0.1,-,74419029.4,44.1315,-54.908,12039643.64,37.2679,-76.4463,1.83,5.4731087,0.141279,52.6647,医疗行业,-,-,058001001,069001001001,2019-04-30T00:00:00
000727,华东科技,A股,深交所主板,2019-05-06T00:00:00,2019-03-31T00:00:00,-0.064,-,1255991748.13,20.1008,-41.6029,-290077435.93,-21.0516,-149.3597,-3.01,2.09842905,0.097696,-28.2782,电子元件,-,-,058001001,069001002001,2019-04-27T00:00:00
002757,南兴股份,A股,深交所中小板,2019-05-06T00:00:00,2019-03-31T00:00:00,0.4143,-,326728125.33,50.0002,4.3087,54312101.31,106.9156,16.9158,3.23,13.0279973,0.59392,27.995,机械行业,-,-,058001001,069001002003,2019-04-27T00:00:00
002715,登云股份,A股,深交所中小板,2019-05-06T00:00:00,2019-03-31T00:00:00,-0.05,-,87503356.75,-7.9955,7.195,-4138022.48,-291.0887,-347.6542,-0.85,5.25231672,0.151706,23.4812,汽车行业,-,-,058001001,069001002003,2019-04-30T00:00:00
002459,晶澳科技,A股,深交所中小板,2019-05-06T00:00:00,2019-03-31T00:00:00,0.0021,-,54290588.35,-32.0324,-50.3013,818656.13,-74.0542,109.6107,0.06,3.27293618,-0.076151,25.6005,专用设备,-,-,058001001,069001002003,2019-04-27T00:00:00
600881,亚泰集团,A股,上交所主板,2019-05-01T00:00:00,2019-03-31T00:00:00,-0.01,-,2876015754.12,2.8151,-30.9053,-24505582.45,81.8459,91.901,-0.17,4.4485412,-0.198157,25.862,水泥建材,-,-,058001001,069001001001,2019-04-27T00:00:00
600891,*ST秋林,A股,上交所风险警示板,2019-05-01T00:00:00,2019-03-31T00:00:00,-0.07,-,105024823.99,-96.3895,119.1776,-44273684.39,-237.1545,98.9426,-4.0,-1.85481032,0.002406,34.2785,商业百货,-,-,058001001,069001001003,2019-04-30T00:00:00
603098,森特股份,A股,上交所主板,2019-05-01T00:00:00,2019-03-31T00:00:00,0.08,-,578462186.15,32.9863,-47.9517,40270422.24,27.1876,-35.6333,2.14,3.95450366,-0.171389,20.3911,工程建设,-,-,058001001,069001001001,2019-04-30T00:00:00
603798,康普顿,A股,上交所主板,2019-05-01T00:00:00,2019-03-31T00:00:00,0.25,-,277984724.26,-1.9012,48.3319,49401020.09,1.4234,311.0852,5.46,4.63815491,0.504192,36.4674,化工行业,-,-,058001001,069001001001,2019-04-25T00:00:00
600693,东百集团,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.0349,0.0331,983043210.0,44.9122,-14.868,31311264.82,6.6694,-85.9049,1.34,2.61520705,-0.118498,19.1906,商业百货,-,-,058001001,069001001001,2019-04-30T00:00:00
600690,海尔智家,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.335,-,48043265870.34,10.1667,6.3427,2136268479.08,9.4058,62.6466,6.62,6.30807124,0.207826,29.1233,家电行业,-,-,058001001,069001001001,2019-04-30T00:00:00
600689,上海三毛,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.016,-,317961466.39,-9.3485,-14.0874,3202457.41,30.3815,-61.72,0.69,2.30437306,-0.198814,8.0515,纺织服装,-,-,058001001,069001001001,2019-04-30T00:00:00
900922,三毛B股,B股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.016,-,317961466.39,-9.3485,-14.0874,3202457.41,30.3815,-61.72,0.69,2.30437306,-0.198814,8.0515,纺织服装,-,-,058001002,069001001001,2019-04-30T00:00:00
